doc_title,para_num,sentence_num,token_num,pos_tuple,pos,token_str,term_str,pos_group,n_char
LILY AND THE LION,14,0,3,"('thought', 'VBD')",VBD,thought,thought,VB,7
LILY AND THE LION,14,0,4,"('to', 'TO')",TO,to,to,TO,2
LILY AND THE LION,14,0,5,"('betray', 'VB')",VB,betray,betray,VB,6
LILY AND THE LION,14,0,6,"('her', 'PRP')",PRP,her,her,PR,3
LILY AND THE LION,14,0,7,"('as', 'IN')",IN,as,as,IN,2
LILY AND THE LION,14,0,8,"('before', 'IN')",IN,before,before,IN,6
LILY AND THE LION,14,0,9,"(',', ',')",",",",",,",",1
LILY AND THE LION,14,0,10,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,14,0,11,"('agreed', 'VBD')",VBD,agreed,agreed,VB,6
LILY AND THE LION,14,0,12,"('to', 'TO')",TO,to,to,TO,2
LILY AND THE LION,14,0,13,"('what', 'WP')",WP,what,what,WP,4
LILY AND THE LION,14,0,14,"('she', 'PRP')",PRP,she,she,PR,3
LILY AND THE LION,14,0,15,"('asked', 'VBD')",VBD,asked,asked,VB,5
LILY AND THE LION,14,1,0,"('but', 'CC')",CC,but,but,CC,3
LILY AND THE LION,14,1,1,"('when', 'WRB')",WRB,when,when,WR,4
LILY AND THE LION,14,1,2,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,14,1,3,"('prince', 'NN')",NN,prince,prince,NN,6
LILY AND THE LION,14,1,4,"('went', 'VBD')",VBD,went,went,VB,4
LILY AND THE LION,14,1,5,"('to', 'TO')",TO,to,to,TO,2
LILY AND THE LION,14,1,6,"('his', 'PRP$')",PRP$,his,his,PR,3
LILY AND THE LION,14,1,7,"('chamber', 'NN')",NN,chamber,chamber,NN,7
LILY AND THE LION,14,1,8,"('he', 'PRP')",PRP,he,he,PR,2
LILY AND THE LION,14,1,9,"('asked', 'VBD')",VBD,asked,asked,VB,5
LILY AND THE LION,14,1,10,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,14,1,11,"('chamberlain', 'NN')",NN,chamberlain,chamberlain,NN,11
LILY AND THE LION,14,1,12,"('why', 'WRB')",WRB,why,why,WR,3
LILY AND THE LION,14,1,13,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,14,1,14,"('wind', 'NN')",NN,wind,wind,NN,4
LILY AND THE LION,14,1,15,"('had', 'VBD')",VBD,had,had,VB,3
LILY AND THE LION,14,1,16,"('whistled', 'VBN')",VBN,whistled,whistled,VB,8
LILY AND THE LION,14,1,17,"('so', 'RB')",RB,so,so,RB,2
LILY AND THE LION,14,1,18,"('in', 'IN')",IN,in,in,IN,2
LILY AND THE LION,14,1,19,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,14,1,20,"('night', 'NN')",NN,night,night,NN,5
LILY AND THE LION,14,2,0,"('And', 'CC')",CC,And,and,CC,3
LILY AND THE LION,14,2,1,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,14,2,2,"('chamberlain', 'NN')",NN,chamberlain,chamberlain,NN,11
LILY AND THE LION,14,2,3,"('told', 'VBD')",VBD,told,told,VB,4
LILY AND THE LION,14,2,4,"('him', 'PRP')",PRP,him,him,PR,3
LILY AND THE LION,14,2,5,"('all', 'DT')",DT,all,all,DT,3
LILY AND THE LION,14,2,6,"('--', ':')",:,--,,:,2
LILY AND THE LION,14,2,7,"('how', 'WRB')",WRB,how,how,WR,3
LILY AND THE LION,14,2,8,"('he', 'PRP')",PRP,he,he,PR,2
LILY AND THE LION,14,2,9,"('had', 'VBD')",VBD,had,had,VB,3
LILY AND THE LION,14,2,10,"('given', 'VBN')",VBN,given,given,VB,5
LILY AND THE LION,14,2,11,"('him', 'PRP')",PRP,him,him,PR,3
LILY AND THE LION,14,2,12,"('a', 'DT')",DT,a,a,DT,1
LILY AND THE LION,14,2,13,"('sleeping', 'VBG')",VBG,sleeping,sleeping,VB,8
LILY AND THE LION,14,2,14,"('draught', 'NN')",NN,draught,draught,NN,7
LILY AND THE LION,14,2,15,"(',', ',')",",",",",,",",1
LILY AND THE LION,14,2,16,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,14,2,17,"('how', 'WRB')",WRB,how,how,WR,3
LILY AND THE LION,14,2,18,"('a', 'DT')",DT,a,a,DT,1
LILY AND THE LION,14,2,19,"('poor', 'JJ')",JJ,poor,poor,JJ,4
LILY AND THE LION,14,2,20,"('maiden', 'NN')",NN,maiden,maiden,NN,6
LILY AND THE LION,14,2,21,"('had', 'VBD')",VBD,had,had,VB,3
LILY AND THE LION,14,2,22,"('come', 'VBN')",VBN,come,come,VB,4
LILY AND THE LION,14,2,23,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,14,2,24,"('spoken', 'VBN')",VBN,spoken,spoken,VB,6
LILY AND THE LION,14,2,25,"('to', 'TO')",TO,to,to,TO,2
LILY AND THE LION,14,2,26,"('him', 'PRP')",PRP,him,him,PR,3
LILY AND THE LION,14,2,27,"('in', 'IN')",IN,in,in,IN,2
LILY AND THE LION,14,2,28,"('his', 'PRP$')",PRP$,his,his,PR,3
LILY AND THE LION,14,2,29,"('chamber', 'NN')",NN,chamber,chamber,NN,7
LILY AND THE LION,14,2,30,"(',', ',')",",",",",,",",1
LILY AND THE LION,14,2,31,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,14,2,32,"('was', 'VBD')",VBD,was,was,VB,3
LILY AND THE LION,14,2,33,"('to', 'TO')",TO,to,to,TO,2
LILY AND THE LION,14,2,34,"('come', 'VB')",VB,come,come,VB,4
LILY AND THE LION,14,2,35,"('again', 'RB')",RB,again,again,RB,5
LILY AND THE LION,14,2,36,"('that', 'IN')",IN,that,that,IN,4
LILY AND THE LION,14,2,37,"('night', 'NN')",NN,night,night,NN,5
LILY AND THE LION,14,3,0,"('Then', 'RB')",RB,Then,then,RB,4
LILY AND THE LION,14,3,1,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,14,3,2,"('prince', 'NN')",NN,prince,prince,NN,6
LILY AND THE LION,14,3,3,"('took', 'VBD')",VBD,took,took,VB,4
LILY AND THE LION,14,3,4,"('care', 'NN')",NN,care,care,NN,4
LILY AND THE LION,14,3,5,"('to', 'TO')",TO,to,to,TO,2
LILY AND THE LION,14,3,6,"('throw', 'VB')",VB,throw,throw,VB,5
LILY AND THE LION,14,3,7,"('away', 'RP')",RP,away,away,RP,4
LILY AND THE LION,14,3,8,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,14,3,9,"('sleeping', 'NN')",NN,sleeping,sleeping,NN,8
LILY AND THE LION,14,3,10,"('draught', 'NN')",NN,draught,draught,NN,7
LILY AND THE LION,14,4,0,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,14,4,1,"('when', 'WRB')",WRB,when,when,WR,4
LILY AND THE LION,14,4,2,"('Lily', 'NNP')",NNP,Lily,lily,NN,4
LILY AND THE LION,14,4,3,"('came', 'VBD')",VBD,came,came,VB,4
LILY AND THE LION,14,4,4,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,14,4,5,"('began', 'VBD')",VBD,began,began,VB,5
LILY AND THE LION,14,4,6,"('again', 'RB')",RB,again,again,RB,5
LILY AND THE LION,14,4,7,"('to', 'TO')",TO,to,to,TO,2
LILY AND THE LION,14,4,8,"('tell', 'VB')",VB,tell,tell,VB,4
LILY AND THE LION,14,4,9,"('him', 'PRP')",PRP,him,him,PR,3
LILY AND THE LION,14,4,10,"('what', 'WP')",WP,what,what,WP,4
LILY AND THE LION,14,4,11,"('woes', 'NNS')",NNS,woes,woes,NN,4
LILY AND THE LION,14,4,12,"('had', 'VBD')",VBD,had,had,VB,3
LILY AND THE LION,14,4,13,"('befallen', 'VBN')",VBN,befallen,befallen,VB,8
LILY AND THE LION,14,4,14,"('her', 'PRP')",PRP,her,her,PR,3
LILY AND THE LION,14,4,15,"(',', ',')",",",",",,",",1
LILY AND THE LION,14,4,16,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,14,4,17,"('how', 'WRB')",WRB,how,how,WR,3
LILY AND THE LION,14,4,18,"('faithful', 'JJ')",JJ,faithful,faithful,JJ,8
LILY AND THE LION,14,4,19,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,14,4,20,"('true', 'JJ')",JJ,true,true,JJ,4
LILY AND THE LION,14,4,21,"('to', 'TO')",TO,to,to,TO,2
LILY AND THE LION,14,4,22,"('him', 'PRP')",PRP,him,him,PR,3
LILY AND THE LION,14,4,23,"('she', 'PRP')",PRP,she,she,PR,3
LILY AND THE LION,14,4,24,"('had', 'VBD')",VBD,had,had,VB,3
LILY AND THE LION,14,4,25,"('been', 'VBN')",VBN,been,been,VB,4
LILY AND THE LION,14,4,26,"(',', ',')",",",",",,",",1
LILY AND THE LION,14,4,27,"('he', 'PRP')",PRP,he,he,PR,2
LILY AND THE LION,14,4,28,"('knew', 'VBD')",VBD,knew,knew,VB,4
LILY AND THE LION,14,4,29,"('his', 'PRP$')",PRP$,his,his,PR,3
LILY AND THE LION,14,4,30,"('beloved', 'JJ')",JJ,beloved,beloved,JJ,7
LILY AND THE LION,14,4,31,"('wife', 'NN')",NN,wife,wife,NN,4
LILY AND THE LION,14,4,32,"('’', 'NNP')",NNP,’,,NN,1
LILY AND THE LION,14,4,33,"('s', 'JJ')",JJ,s,s,JJ,1
LILY AND THE LION,14,4,34,"('voice', 'NN')",NN,voice,voice,NN,5
LILY AND THE LION,14,4,35,"(',', ',')",",",",",,",",1
LILY AND THE LION,14,4,36,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,14,4,37,"('sprang', 'VBD')",VBD,sprang,sprang,VB,6
LILY AND THE LION,14,4,38,"('up', 'RB')",RB,up,up,RB,2
LILY AND THE LION,14,4,39,"(',', ',')",",",",",,",",1
LILY AND THE LION,14,4,40,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,14,4,41,"('said', 'VBD')",VBD,said,said,VB,4
LILY AND THE LION,14,4,42,"(',', ',')",",",",",,",",1
LILY AND THE LION,14,4,43,"('‘', 'NNP')",NNP,‘,,NN,1
LILY AND THE LION,14,4,44,"('You', 'PRP')",PRP,You,you,PR,3
LILY AND THE LION,14,4,45,"('have', 'VBP')",VBP,have,have,VB,4
LILY AND THE LION,14,4,46,"('awakened', 'VBN')",VBN,awakened,awakened,VB,8
LILY AND THE LION,14,4,47,"('me', 'PRP')",PRP,me,me,PR,2
LILY AND THE LION,14,4,48,"('as', 'IN')",IN,as,as,IN,2
LILY AND THE LION,14,4,49,"('from', 'IN')",IN,from,from,IN,4
LILY AND THE LION,14,4,50,"('a', 'DT')",DT,a,a,DT,1
LILY AND THE LION,14,4,51,"('dream', 'NN')",NN,dream,dream,NN,5
LILY AND THE LION,14,4,52,"(',', ',')",",",",",,",",1
LILY AND THE LION,14,4,53,"('for', 'IN')",IN,for,for,IN,3
LILY AND THE LION,14,4,54,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,14,4,55,"('strange', 'JJ')",JJ,strange,strange,JJ,7
LILY AND THE LION,14,4,56,"('princess', 'NN')",NN,princess,princess,NN,8
LILY AND THE LION,14,4,57,"('had', 'VBD')",VBD,had,had,VB,3
LILY AND THE LION,14,4,58,"('thrown', 'VBN')",VBN,thrown,thrown,VB,6
LILY AND THE LION,14,4,59,"('a', 'DT')",DT,a,a,DT,1
LILY AND THE LION,14,4,60,"('spell', 'NN')",NN,spell,spell,NN,5
LILY AND THE LION,14,4,61,"('around', 'IN')",IN,around,around,IN,6
LILY AND THE LION,14,4,62,"('me', 'PRP')",PRP,me,me,PR,2
LILY AND THE LION,14,4,63,"(',', ',')",",",",",,",",1
LILY AND THE LION,14,4,64,"('so', 'IN')",IN,so,so,IN,2
LILY AND THE LION,14,4,65,"('that', 'IN')",IN,that,that,IN,4
LILY AND THE LION,14,4,66,"('I', 'PRP')",PRP,I,i,PR,1
LILY AND THE LION,14,4,67,"('had', 'VBD')",VBD,had,had,VB,3
LILY AND THE LION,14,4,68,"('altogether', 'RB')",RB,altogether,altogether,RB,10
LILY AND THE LION,14,4,69,"('forgotten', 'VBN')",VBN,forgotten,forgotten,VB,9
LILY AND THE LION,14,4,70,"('you', 'PRP')",PRP,you,you,PR,3
LILY AND THE LION,14,5,0,"('but', 'CC')",CC,but,but,CC,3
LILY AND THE LION,14,5,1,"('Heaven', 'NNP')",NNP,Heaven,heaven,NN,6
LILY AND THE LION,14,5,2,"('hath', 'VBP')",VBP,hath,hath,VB,4
LILY AND THE LION,14,5,3,"('sent', 'NN')",NN,sent,sent,NN,4
LILY AND THE LION,14,5,4,"('you', 'PRP')",PRP,you,you,PR,3
LILY AND THE LION,14,5,5,"('to', 'TO')",TO,to,to,TO,2
LILY AND THE LION,14,5,6,"('me', 'PRP')",PRP,me,me,PR,2
LILY AND THE LION,14,5,7,"('in', 'IN')",IN,in,in,IN,2
LILY AND THE LION,14,5,8,"('a', 'DT')",DT,a,a,DT,1
LILY AND THE LION,14,5,9,"('lucky', 'JJ')",JJ,lucky,lucky,JJ,5
LILY AND THE LION,14,5,10,"('hour', 'NN')",NN,hour,hour,NN,4
LILY AND THE LION,14,6,0,"('’', 'NN')",NN,’,,NN,1
LILY AND THE LION,15,0,0,"('And', 'CC')",CC,And,and,CC,3
LILY AND THE LION,15,0,1,"('they', 'PRP')",PRP,they,they,PR,4
LILY AND THE LION,15,0,2,"('stole', 'VBP')",VBP,stole,stole,VB,5
LILY AND THE LION,15,0,3,"('away', 'RB')",RB,away,away,RB,4
LILY AND THE LION,15,0,4,"('out', 'IN')",IN,out,out,IN,3
LILY AND THE LION,15,0,5,"('of', 'IN')",IN,of,of,IN,2
LILY AND THE LION,15,0,6,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,15,0,7,"('palace', 'NN')",NN,palace,palace,NN,6
LILY AND THE LION,15,0,8,"('by', 'IN')",IN,by,by,IN,2
LILY AND THE LION,15,0,9,"('night', 'NN')",NN,night,night,NN,5
LILY AND THE LION,15,0,10,"('unawares', 'NNS')",NNS,unawares,unawares,NN,8
LILY AND THE LION,15,0,11,"(',', ',')",",",",",,",",1
LILY AND THE LION,15,0,12,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,15,0,13,"('seated', 'VBD')",VBD,seated,seated,VB,6
LILY AND THE LION,15,0,14,"('themselves', 'PRP')",PRP,themselves,themselves,PR,10
LILY AND THE LION,15,0,15,"('on', 'IN')",IN,on,on,IN,2
LILY AND THE LION,15,0,16,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,15,0,17,"('griffin', 'NN')",NN,griffin,griffin,NN,7
LILY AND THE LION,15,0,18,"(',', ',')",",",",",,",",1
LILY AND THE LION,15,0,19,"('who', 'WP')",WP,who,who,WP,3
LILY AND THE LION,15,0,20,"('flew', 'VBD')",VBD,flew,flew,VB,4
LILY AND THE LION,15,0,21,"('back', 'RB')",RB,back,back,RB,4
LILY AND THE LION,15,0,22,"('with', 'IN')",IN,with,with,IN,4
LILY AND THE LION,15,0,23,"('them', 'PRP')",PRP,them,them,PR,4
LILY AND THE LION,15,0,24,"('over', 'IN')",IN,over,over,IN,4
LILY AND THE LION,15,0,25,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,15,0,26,"('Red', 'NNP')",NNP,Red,red,NN,3
LILY AND THE LION,15,0,27,"('Sea', 'NNP')",NNP,Sea,sea,NN,3
LILY AND THE LION,15,1,0,"('When', 'WRB')",WRB,When,when,WR,4
LILY AND THE LION,15,1,1,"('they', 'PRP')",PRP,they,they,PR,4
LILY AND THE LION,15,1,2,"('were', 'VBD')",VBD,were,were,VB,4
LILY AND THE LION,15,1,3,"('half-way', 'JJ')",JJ,half-way,halfway,JJ,8
LILY AND THE LION,15,1,4,"('across', 'IN')",IN,across,across,IN,6
LILY AND THE LION,15,1,5,"('Lily', 'NNP')",NNP,Lily,lily,NN,4
LILY AND THE LION,15,1,6,"('let', 'VBD')",VBD,let,let,VB,3
LILY AND THE LION,15,1,7,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,15,1,8,"('nut', 'JJ')",JJ,nut,nut,JJ,3
LILY AND THE LION,15,1,9,"('fall', 'NN')",NN,fall,fall,NN,4
LILY AND THE LION,15,1,10,"('into', 'IN')",IN,into,into,IN,4
LILY AND THE LION,15,1,11,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,15,1,12,"('water', 'NN')",NN,water,water,NN,5
LILY AND THE LION,15,1,13,"(',', ',')",",",",",,",",1
LILY AND THE LION,15,1,14,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,15,1,15,"('immediately', 'RB')",RB,immediately,immediately,RB,11
LILY AND THE LION,15,1,16,"('a', 'DT')",DT,a,a,DT,1
LILY AND THE LION,15,1,17,"('large', 'JJ')",JJ,large,large,JJ,5
LILY AND THE LION,15,1,18,"('nut-tree', 'JJ')",JJ,nut-tree,nuttree,JJ,8
LILY AND THE LION,15,1,19,"('arose', 'NN')",NN,arose,arose,NN,5
LILY AND THE LION,15,1,20,"('from', 'IN')",IN,from,from,IN,4
LILY AND THE LION,15,1,21,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,15,1,22,"('sea', 'NN')",NN,sea,sea,NN,3
LILY AND THE LION,15,1,23,"(',', ',')",",",",",,",",1
LILY AND THE LION,15,1,24,"('whereon', 'VBZ')",VBZ,whereon,whereon,VB,7
LILY AND THE LION,15,1,25,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,15,1,26,"('griffin', 'NN')",NN,griffin,griffin,NN,7
LILY AND THE LION,15,1,27,"('rested', 'VBD')",VBD,rested,rested,VB,6
LILY AND THE LION,15,1,28,"('for', 'IN')",IN,for,for,IN,3
LILY AND THE LION,15,1,29,"('a', 'DT')",DT,a,a,DT,1
LILY AND THE LION,15,1,30,"('while', 'NN')",NN,while,while,NN,5
LILY AND THE LION,15,1,31,"(',', ',')",",",",",,",",1
LILY AND THE LION,15,1,32,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,15,1,33,"('then', 'RB')",RB,then,then,RB,4
LILY AND THE LION,15,1,34,"('carried', 'VBD')",VBD,carried,carried,VB,7
LILY AND THE LION,15,1,35,"('them', 'PRP')",PRP,them,them,PR,4
LILY AND THE LION,15,1,36,"('safely', 'RB')",RB,safely,safely,RB,6
LILY AND THE LION,15,1,37,"('home', 'NN')",NN,home,home,NN,4
LILY AND THE LION,15,2,0,"('There', 'EX')",EX,There,there,EX,5
LILY AND THE LION,15,2,1,"('they', 'PRP')",PRP,they,they,PR,4
LILY AND THE LION,15,2,2,"('found', 'VBD')",VBD,found,found,VB,5
LILY AND THE LION,15,2,3,"('their', 'PRP$')",PRP$,their,their,PR,5
LILY AND THE LION,15,2,4,"('child', 'NN')",NN,child,child,NN,5
LILY AND THE LION,15,2,5,"(',', ',')",",",",",,",",1
LILY AND THE LION,15,2,6,"('now', 'RB')",RB,now,now,RB,3
LILY AND THE LION,15,2,7,"('grown', 'VBZ')",VBZ,grown,grown,VB,5
LILY AND THE LION,15,2,8,"('up', 'RP')",RP,up,up,RP,2
LILY AND THE LION,15,2,9,"('to', 'TO')",TO,to,to,TO,2
LILY AND THE LION,15,2,10,"('be', 'VB')",VB,be,be,VB,2
LILY AND THE LION,15,2,11,"('comely', 'RB')",RB,comely,comely,RB,6
LILY AND THE LION,15,2,12,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,15,2,13,"('fair', 'JJ')",JJ,fair,fair,JJ,4
LILY AND THE LION,15,3,0,"('and', 'CC')",CC,and,and,CC,3
LILY AND THE LION,15,3,1,"('after', 'IN')",IN,after,after,IN,5
LILY AND THE LION,15,3,2,"('all', 'DT')",DT,all,all,DT,3
LILY AND THE LION,15,3,3,"('their', 'PRP$')",PRP$,their,their,PR,5
LILY AND THE LION,15,3,4,"('troubles', 'NNS')",NNS,troubles,troubles,NN,8
LILY AND THE LION,15,3,5,"('they', 'PRP')",PRP,they,they,PR,4
LILY AND THE LION,15,3,6,"('lived', 'VBD')",VBD,lived,lived,VB,5
LILY AND THE LION,15,3,7,"('happily', 'RB')",RB,happily,happily,RB,7
LILY AND THE LION,15,3,8,"('together', 'RB')",RB,together,together,RB,8
LILY AND THE LION,15,3,9,"('to', 'TO')",TO,to,to,TO,2
LILY AND THE LION,15,3,10,"('the', 'DT')",DT,the,the,DT,3
LILY AND THE LION,15,3,11,"('end', 'NN')",NN,end,end,NN,3
LILY AND THE LION,15,3,12,"('of', 'IN')",IN,of,of,IN,2
LILY AND THE LION,15,3,13,"('their', 'PRP$')",PRP$,their,their,PR,5
LILY AND THE LION,15,3,14,"('days', 'NNS')",NNS,days,days,NN,4
MOTHER HOLLE,0,0,0,"('Once', 'RB')",RB,Once,once,RB,4
MOTHER HOLLE,0,0,1,"('upon', 'IN')",IN,upon,upon,IN,4
MOTHER HOLLE,0,0,2,"('a', 'DT')",DT,a,a,DT,1
MOTHER HOLLE,0,0,3,"('time', 'NN')",NN,time,time,NN,4
MOTHER HOLLE,0,0,4,"('there', 'EX')",EX,there,there,EX,5
MOTHER HOLLE,0,0,5,"('was', 'VBD')",VBD,was,was,VB,3
MOTHER HOLLE,0,0,6,"('a', 'DT')",DT,a,a,DT,1
MOTHER HOLLE,0,0,7,"('widow', 'NN')",NN,widow,widow,NN,5
MOTHER HOLLE,0,0,8,"('who', 'WP')",WP,who,who,WP,3
MOTHER HOLLE,0,0,9,"('had', 'VBD')",VBD,had,had,VB,3
MOTHER HOLLE,0,0,10,"('two', 'CD')",CD,two,two,CD,3
MOTHER HOLLE,0,0,11,"('daughters', 'NNS')",NNS,daughters,daughters,NN,9
MOTHER HOLLE,0,1,0,"('one', 'CD')",CD,one,one,CD,3
MOTHER HOLLE,0,1,1,"('of', 'IN')",IN,of,of,IN,2
MOTHER HOLLE,0,1,2,"('them', 'PRP')",PRP,them,them,PR,4
MOTHER HOLLE,0,1,3,"('was', 'VBD')",VBD,was,was,VB,3
MOTHER HOLLE,0,1,4,"('beautiful', 'JJ')",JJ,beautiful,beautiful,JJ,9
MOTHER HOLLE,0,1,5,"('and', 'CC')",CC,and,and,CC,3
MOTHER HOLLE,0,1,6,"('industrious', 'JJ')",JJ,industrious,industrious,JJ,11
MOTHER HOLLE,0,1,7,"(',', ',')",",",",",,",",1
MOTHER HOLLE,0,1,8,"('the', 'DT')",DT,the,the,DT,3
MOTHER HOLLE,0,1,9,"('other', 'JJ')",JJ,other,other,JJ,5
MOTHER HOLLE,0,1,10,"('ugly', 'RB')",RB,ugly,ugly,RB,4
MOTHER HOLLE,0,1,11,"('and', 'CC')",CC,and,and,CC,3
MOTHER HOLLE,0,1,12,"('lazy', 'VB')",VB,lazy,lazy,VB,4
MOTHER HOLLE,0,2,0,"('The', 'DT')",DT,The,the,DT,3
MOTHER HOLLE,0,2,1,"('mother', 'NN')",NN,mother,mother,NN,6
MOTHER HOLLE,0,2,2,"(',', ',')",",",",",,",",1
MOTHER HOLLE,0,2,3,"('however', 'RB')",RB,however,however,RB,7
MOTHER HOLLE,0,2,4,"(',', ',')",",",",",,",",1
MOTHER HOLLE,0,2,5,"('loved', 'VBD')",VBD,loved,loved,VB,5
MOTHER HOLLE,0,2,6,"('the', 'DT')",DT,the,the,DT,3
MOTHER HOLLE,0,2,7,"('ugly', 'RB')",RB,ugly,ugly,RB,4
MOTHER HOLLE,0,2,8,"('and', 'CC')",CC,and,and,CC,3
MOTHER HOLLE,0,2,9,"('lazy', 'VB')",VB,lazy,lazy,VB,4
MOTHER HOLLE,0,2,10,"('one', 'CD')",CD,one,one,CD,3
MOTHER HOLLE,0,2,11,"('best', 'JJS')",JJS,best,best,JJ,4
MOTHER HOLLE,0,2,12,"(',', ',')",",",",",,",",1
MOTHER HOLLE,0,2,13,"('because', 'IN')",IN,because,because,IN,7
MOTHER HOLLE,0,2,14,"('she', 'PRP')",PRP,she,she,PR,3
MOTHER HOLLE,0,2,15,"('was', 'VBD')",VBD,was,was,VB,3
MOTHER HOLLE,0,2,16,"('her', 'PRP')",PRP,her,her,PR,3
MOTHER HOLLE,0,2,17,"('own', 'JJ')",JJ,own,own,JJ,3
MOTHER HOLLE,0,2,18,"('daughter', 'NN')",NN,daughter,daughter,NN,8
MOTHER HOLLE,0,2,19,"(',', ',')",",",",",,",",1
MOTHER HOLLE,0,2,20,"('and', 'CC')",CC,and,and,CC,3
MOTHER HOLLE,0,2,21,"('so', 'RB')",RB,so,so,RB,2
MOTHER HOLLE,0,2,22,"('the', 'DT')",DT,the,the,DT,3
MOTHER HOLLE,0,2,23,"('other', 'JJ')",JJ,other,other,JJ,5
MOTHER HOLLE,0,2,24,"(',', ',')",",",",",,",",1
MOTHER HOLLE,0,2,25,"('who', 'WP')",WP,who,who,WP,3
MOTHER HOLLE,0,2,26,"('was', 'VBD')",VBD,was,was,VB,3
MOTHER HOLLE,0,2,27,"('only', 'RB')",RB,only,only,RB,4
MOTHER HOLLE,0,2,28,"('her', 'PRP$')",PRP$,her,her,PR,3
MOTHER HOLLE,0,2,29,"('stepdaughter', 'NN')",NN,stepdaughter,stepdaughter,NN,12
MOTHER HOLLE,0,2,30,"(',', ',')",",",",",,",",1
MOTHER HOLLE,0,2,31,"('was', 'VBD')",VBD,was,was,VB,3
MOTHER HOLLE,0,2,32,"('made', 'VBN')",VBN,made,made,VB,4
MOTHER HOLLE,0,2,33,"('to', 'TO')",TO,to,to,TO,2
MOTHER HOLLE,0,2,34,"('do', 'VB')",VB,do,do,VB,2
MOTHER HOLLE,0,2,35,"('all', 'PDT')",PDT,all,all,PD,3
MOTHER HOLLE,0,2,36,"('the', 'DT')",DT,the,the,DT,3
MOTHER HOLLE,0,2,37,"('work', 'NN')",NN,work,work,NN,4
MOTHER HOLLE,0,2,38,"('of', 'IN')",IN,of,of,IN,2
MOTHER HOLLE,0,2,39,"('the', 'DT')",DT,the,the,DT,3
MOTHER HOLLE,0,2,40,"('house', 'NN')",NN,house,house,NN,5
MOTHER HOLLE,0,2,41,"(',', ',')",",",",",,",",1
MOTHER HOLLE,0,2,42,"('and', 'CC')",CC,and,and,CC,3
MOTHER HOLLE,0,2,43,"('was', 'VBD')",VBD,was,was,VB,3
MOTHER HOLLE,0,2,44,"('quite', 'RB')",RB,quite,quite,RB,5
MOTHER HOLLE,0,2,45,"('the', 'DT')",DT,the,the,DT,3
MOTHER HOLLE,0,2,46,"('Cinderella', 'NN')",NN,Cinderella,cinderella,NN,10
MOTHER HOLLE,0,2,47,"('of', 'IN')",IN,of,of,IN,2
MOTHER HOLLE,0,2,48,"('the', 'DT')",DT,the,the,DT,3
MOTHER HOLLE,0,2,49,"('family', 'NN')",NN,family,family,NN,6
MOTHER HOLLE,0,3,0,"('Her', 'PRP$')",PRP$,Her,her,PR,3
MOTHER HOLLE,0,3,1,"('stepmother', 'NN')",NN,stepmother,stepmother,NN,10
MOTHER HOLLE,0,3,2,"('sent', 'VBD')",VBD,sent,sent,VB,4
MOTHER HOLLE,0,3,3,"('her', 'PRP')",PRP,her,her,PR,3
MOTHER HOLLE,0,3,4,"('out', 'RP')",RP,out,out,RP,3
MOTHER HOLLE,0,3,5,"('every', 'DT')",DT,every,every,DT,5
MOTHER HOLLE,0,3,6,"('day', 'NN')",NN,day,day,NN,3
MOTHER HOLLE,0,3,7,"('to', 'TO')",TO,to,to,TO,2
MOTHER HOLLE,0,3,8,"('sit', 'VB')",VB,sit,sit,VB,3
MOTHER HOLLE,0,3,9,"('by', 'IN')",IN,by,by,IN,2
MOTHER HOLLE,0,3,10,"('the', 'DT')",DT,the,the,DT,3
MOTHER HOLLE,0,3,11,"('well', 'NN')",NN,well,well,NN,4
